ItemID,Sentiment,SentimentSource,SentimentText
234433,0,Sentiment140,@jordanknight Good Morning. I missed your Tink  I was downloading the Uber Twitter upgrade. It's great!
234457,0,Sentiment140,"@josecastillo Yes, I feel bad about it too. We're very lucky! I have seen a steady stream of unemployed friends this week, no fun "
234722,1,Sentiment140,@joshglidewell already packing??  Don't you have a few more months... I plan on packing the day before just to be excited. 
234739,0,Sentiment140,@jordanknight o I have a good pic of u from camden but idk how to get pic from pic file to go to twitpic  its a close up!!!!!
235210,1,Sentiment140,@joshuarowe Nice one Agent 0069 
235940,0,Sentiment140,@joymeetsworld maybe we are causing the bra fail haha.  we should each get a new one and commit to hand washing? LOL
236420,1,Sentiment140,@HipMamaB I'm not sure I get what you are saying 
236865,0,Sentiment140,@hithah I hope chase feels better  Do you like how I get wackier and wackier the later it gets?
237663,0,Sentiment140,"@JulieR01 um, something like that. I thought he was ok with it. Today, not so much. St. Louis will be it for me. "
237673,0,Sentiment140,@JulietLimaGolf when do I get to see my smooke-a-looke??? I miss her! 
238509,1,Sentiment140,@JustJamie that's a hot pic!!! 
238578,1,Sentiment140,"@jtug - If you got time, check my Facebook profile. Ada video mas @pinot diwawancara RCTI "
238614,1,Sentiment140,@justnessie Seattle sounds good  don't tell mommy but were gonna get mommy and daddy a present. Do you kno what they would like?
239355,0,Sentiment140,"@jul_c I just hope the leaders will hear them, when the innocent are all dead only the murderers will be left "
239973,0,Sentiment140,@juliembaby Oh nooooo! Why can't you come to NY with ussss??? Julie M Babyyyy! This makes me sad. I'm going to stop packing now 
240102,1,Sentiment140,@HOMELESSCRISIS Thank you for your support! I appreciate it! 
240212,1,Sentiment140,@JumpNegative You are going to see David ?  Im jealous..
240287,1,Sentiment140,@kandismoye Awesome- that made my night. 
240346,1,Sentiment140,@KankzXD Ok I shall stay 
240594,1,Sentiment140,@junymomo  i want it too!! meet up next week?? we can go get some 
240681,1,Sentiment140,@JusJey we will rewarm them 2moro @imjstsayin we appreciate it 
240831,1,Sentiment140,@hormonster Thanks en ontvangen 
241380,1,Sentiment140,"@hotrodjess Oh man, you bet I will record that.  That is, if I don't pass out. haha. "
241656,0,Sentiment140,@justjennyxo i know i keep loosing followers lol.  i feel so uninteresting.
241787,0,Sentiment140,@HoustonDIVA @jeanniefeed its extremely sad! I don't think this is going to turn out good 
241891,0,Sentiment140,"@kassimosgood yup, up here now and it was just raining  still gloomy~"
241914,1,Sentiment140,@justvonecia imean if you can beat me with out bumpers you may have a lil game 
242595,1,Sentiment140,"@kabifff Oh man, the ducks made my day "
242603,1,Sentiment140,"@kaboro Good morning bro..sorry about the glasses. Look on the bright side, you get to have new glasses "
243325,0,Sentiment140," sold out : http://twitpic.com/7ow0n, fuck my life."
243410,1,Sentiment140,@KailaNicole I hope you guys have a blast here in Las Vegas!!! 
243769,0,Sentiment140,@kaitxr my pimples on my face! ew 
243995,1,Sentiment140,"@kalinga yeah, now using openDNS "
244000,0,Sentiment140,"@kalistaantoniuk but I don't use tweetdeck, I use twitterfox "
244354,1,Sentiment140,"@hypnophil There are enough complications without me adding to them, I'm all for an easy life!!!! "
244402,0,Sentiment140,@Kara_Falco Not unless I want 2 walk 2 4th &amp; Oregon then Broad &amp; Snyder   Its a big stop for the subway &amp; many buses- They should b there.
244582,1,Sentiment140,@Karen230683 you wish 
244902,1,Sentiment140,"@karlalu WOW. fave ko yung sa vodka! i had a penchant for food packaging before, specifically juice/soda cans. "
245147,1,Sentiment140,@Kayla_Duncan yesss it isss 
245585,0,Sentiment140,@iamdiddy me because I might not have enough money for college!!! 
245592,1,Sentiment140,@iamdiddy ONE LOVE... GOD BLESS!!! XOXO 
245969,0,Sentiment140,@katecallaghan Britney spears still is not following me and it makes me sad.  @britneyspears
246344,0,Sentiment140,@iammatthewlane never text me back  haha.
246444,1,Sentiment140,@keepmenear omgsh ur profile pic is so cuteeee 
246529,1,Sentiment140,@IamSoMe  aw. how nice  haha
247574,0,Sentiment140,@iiiplace if only i owned a bonnet 
247817,1,Sentiment140,@ikesonthereal has been silent about it too 
247959,1,Sentiment140,@kellymhall BTW thx 4 sharing yr &amp; Hubby's photos - very cool  Crazy flares! Mauritius &amp; Maldives - wow jealous. Beautiful wedding too.
248298,0,Sentiment140,"@kelvinringold Yup, they are really such a fast-talkers and know how to sugar it up. Lol, bad purchase. Car has a layer of mist on it nw "
249526,0,Sentiment140,@imogenheap You Rock!! &lt;3 Yur Song Speeding Cars! Unfortunately I Cant Help With Technical Stuff Tho - Sorry!! 
249598,0,Sentiment140,"@katierussia ohhh, I'm just here for one night and have plans with old school pals  guttttted."
250013,1,Sentiment140,"@kfarnell, this woman, yea YOU, I love you "
250447,1,Sentiment140,@info4every1 Blessings and a very Happy Sunday to you as well  #faith
250505,0,Sentiment140,@kavin_b Without me? 
251012,1,Sentiment140,@kaznakamura You always have the best comments on food. So hungry already just thinking about your menu 
251383,0,Sentiment140,"@kdotcom uH diMplez caLLed anD waS oFf sUm I LovE u TyPe shyt anD shE goT the diALtoNe, don't taLk to whItEy. GRrr I wiSh I CoULd go Too "
251805,0,Sentiment140,"@Kimberley__ aw your poor baby  he'll be ok, though, if he stopped crying"
251941,1,Sentiment140,"@KimberlyC__  go to batcontrolsacramento.com and they remove them, and not euthanize them so that's nice "
252266,1,Sentiment140,"@iphigenie Um... sure  And you're welcome. My gushing was somewhat hampered by the 140 char limit, but maybe that's just as well...!"
252970,1,Sentiment140,"@KellyBaby23 Hahaha, Twitter is SUPER easy to use. Either from your computer or mobile phone, type in a short status and there ya go. "
253067,0,Sentiment140,@iroccwilliams I do!! U stay soooo busy tho never have time to talk to me 
253590,1,Sentiment140,"@iscreamdays massive cookout ay. can't wait  we should go down south too, when you're in WA. go to the mammoth caves and all. adventure!"
253743,1,Sentiment140,@ISilhouette I love that verse 
254053,1,Sentiment140,"@kennethruelan well, maybe you can always head for CNT. be sure to save some for me!  "
255068,0,Sentiment140,@KluhJo  the picture won't post!
255192,0,Sentiment140,@Kmconard almost! He was like my lil perfect warewolf haha he had long pretty hair and his friend was sexy too! 
255221,1,Sentiment140,@KeshiaChante and that is the definition of a real man ...ooh song idea ... 
255336,1,Sentiment140,"@kev_watson Ah, Kev, I didn't think to look in the rarefied strata of the linguistic theory. That'll learn me to look carefully at posts! "
255547,1,Sentiment140,@kevincookephoto I love it alway sunny!!!! Best mental show next to Arrested Development!! 
255642,0,Sentiment140,@knitwithsnot I'll be there on Wed. And Kidney Kozy #3 isn't going so hot.   Might have to frog.
256197,1,Sentiment140,@kfreyyyyxx haha i updated my twitter then went back out with them. they're cooool  YOU OWE ME SOME SHIT DUDE
256257,0,Sentiment140,"@ivydesigns oh no  i just lost a lovely vintage telephone, still trying for another"
257238,0,Sentiment140,@Kikisings that's how you feel?!?!!!??? Wow...  yaw evil!!!
257772,1,Sentiment140,@Jaffo Natal looks pretty amazing. It's going to cause some amusing injuries too  http://twurl.nl/2b5xs0
257886,0,Sentiment140,@JAKAZiD I'm not a mother yet 
258161,0,Sentiment140,"@jameschapman1 I forgot you were in DC, cuz I was going to call you and see if you wanted to go to the night racing friday at churchill "
258448,1,Sentiment140,@Jamie_127 I'm back now love  xoxoxo
258716,1,Sentiment140,@krissysalisbury  Good morning! 
258867,1,Sentiment140,@KristenJaymesS I'm glad that you loved it  I saw mtv movie award  it was hilarious ! you were so funny when you drop the popcorn haha
259633,1,Sentiment140,@JanVanRyswyck that way you only need the DBA when putting the changes into production 
260176,1,Sentiment140,@kurtismarsh It's coming and going but I will take what I can and Tweet in between! 
260349,1,Sentiment140,@kwslim09 haha ME?? thanks?   
260526,0,Sentiment140,@Jasmine_Rey unfortunately he isn't here  her side of the family had him today
260857,0,Sentiment140,"@KIMNB best haircut by far,besides the joe-fawk,awwww how i miss that so, "
261051,0,Sentiment140,"@la_vache you should be so lucky, @travelrants doesn't follow me "
261618,0,Sentiment140,@LadyE2010 I'm not a big fan of cream cheese....and now it's almost 10 already so I think I'm gonna just skip breakfast today 
262152,0,Sentiment140,"@KirstieBxo soz, lost internet connection yesterday  i've nt bin up to much lol jst revisin.. you gt anything planned for the summer?"
262377,1,Sentiment140,@LadyTee193 I dooo! 
263100,1,Sentiment140,@KittyKatKards and @inkihandmade - thanks for the congrats! I have been blessed 
263853,1,Sentiment140,@jbrowning2612 u go drama queen!!! Gonna be up for later that night? 
264102,1,Sentiment140,@latincherry24 it's the shit! Have fun. 
265334,1,Sentiment140,"@jeffsantilli Oh Jeff, you might be my new favorite person to follow! "
265728,1,Sentiment140,@lazyheart Yes 
265966,1,Sentiment140,@kokobano with a compass 
266144,0,Sentiment140,"@kovaya Yeah, a bit.  I don't like it, though. "
266789,0,Sentiment140,@KristinaAwesome She did. Then he went and married Scarlet instead of me. That sucks   LOL
266963,1,Sentiment140,@JenCookies Thanksss!!!  Same to you!!    We had a frost advisory last night lol so if we get no more of those I'm set!!
267658,1,Sentiment140,"@JennifeAniston Hi,Good Night. Re:Multitask. Def. we can be multitask, I trip, fall, cry &amp; laugh all at the same time  Enjoy yr evening!!"
268025,1,Sentiment140,@jenniferfrongia yeah me too!  I want some more!!! 
268150,0,Sentiment140,@Leila730 you know you gotta go is no on itunes 
268639,0,Sentiment140,@jennypoynter it's unfair how pretty she is  if i could look like her or miley i'd be so so happy
268830,1,Sentiment140,@jensen_ackles Have fun in the UK 
269228,0,Sentiment140,@Leshansom you and me both. Sometimes I end up keeping my mouth shut as I get too worked up about it 
269721,0,Sentiment140,@LEXMONEY I'm not an alchy though. Why would you say such a thing 
270030,1,Sentiment140,@libertarianinMA Haha I wish! 
270297,1,Sentiment140,"@lifeofreilly dude, I was probed in ways like never before. I swear, it's like they just wanted to play with me or something! lol "
270865,0,Sentiment140,"@Lilayy hahaha yes! that's what he told me.. jeez i hate school  bah, i'm sure you'll pass or i'll hit your teachers with a water bottle"
270986,1,Sentiment140,@lacouvee It was MAGNIFICENT! I co-officiated and did some singing  Thank you for asking
271014,1,Sentiment140,@lilianalaw omg ur so lucky where? I wish i could see him at least once 
271135,1,Sentiment140,@Jessiahbella LOL totally I just misread your tweet! 
272026,0,Sentiment140,@ladyw87 and @MissJia ... No twitter after dark 2nite  ...
272027,1,Sentiment140,@ladyw87 lmfao ice cream truck huh lol 
272551,1,Sentiment140,@limburger2001 Morning.   It's only 1.30am here. @rperdio had the 4am kebab.
272738,1,Sentiment140,@Laleh72 okey doeky.  Hermana does have a rhythmic flow to it.
273800,1,Sentiment140,@jimmoray thank you very much - tickets booked 
274066,1,Sentiment140,@Lates Spotted myself at the Tesco's checkout 
274467,1,Sentiment140,@lauralollipop not looking very red though...  more a brownish color
274512,1,Sentiment140,"@jinxman ooooops, it went to everybody  That previous tweet was supposed to be more internal. Mixed up buttons "
274709,1,Sentiment140,@LaurenBosworth Lo!! You're awesomee  I LOVE YOU SOO MUCH &lt;3 Itd be amazing if you replied! You rock gurlyy xoxo ~Alex
275198,1,Sentiment140,@literati_rain66 haha oh nifty well i'm glad i could help   so did jess tell you i got all that time off???!
275776,1,Sentiment140,@JM_Anna be happy that it was just 1/2 hour. We have it here for 1 hour and they are all weird too 
276297,0,Sentiment140,@Leanne0710 awk hen tht sucks a hate not seein yer gorgeous face man 
276376,1,Sentiment140,@Leavchip thanks Becky! 
276855,1,Sentiment140,"@Legacies15 yep work and 2 doubles after that. But thats ok, gotta bring in that monah "
276977,1,Sentiment140,@jodiecruz Hello Jodie Cruz  how are you ?
277150,1,Sentiment140,@Jodywatley met u when i was singing w/Chaka in LA..your show was FAB I look fwd to the Unsung interview..Like vintage wine mama 
277413,1,Sentiment140,@LizJonasHQ we know that! thanks 
277872,1,Sentiment140,@leonkay good  Calmed down from bgt? lol were really getting into it :p
278071,0,Sentiment140,@Lesley_A   I know and my son's school is having a health and sports week this week.  No outdoor sports today by looks of it 
278470,0,Sentiment140,@LoanyG right  well ull make up for it  i miss NC girl u dont understand
279081,1,Sentiment140,@lexiphanic Nice 
279248,1,Sentiment140,@londonland Lol! I got u! What u need? 
279832,0,Sentiment140,@johncmayer  aww JOhn I am sorry. That sounds aweful to hear on a sat night 
280512,0,Sentiment140,@johnmayer I have a singing question. Should I really be able to just pick out the harmony w/o hearing and practicing it? Don't know how. 
280678,0,Sentiment140,@johnneebee that's what I meant....I'm gonna be sad when you go back to work 
280797,0,Sentiment140,@liipstickcherry LOL!! Ahh best believe u just don't know what the hell to do either. Cause I passed by urs yesterday and was like  missin
280822,0,Sentiment140,@LikeNici I know! 
281038,1,Sentiment140,@johnr0924 cute wolverine ;) 
281314,0,Sentiment140,@lilmamasofly90 yes I am and im still  turn dat right!! lol
